ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-02-29 19:00:00,58,20,7,356,0,7.2,3.5,0.1,0,0,0,0,1,0,0,0,1,0
2024-02-23 22:00:00,55,23,6,454,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-26 07:00:00,53,8,6,127,0,11.1,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-19 12:00:00,45,13,7,755,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-02 18:00:00,49,19,6,567,0,9.3,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-24 19:00:00,38,20,7,1095,0,7.4,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-21 17:00:00,38,18,7,739,0,8.0,1.9,1.5,0,0,0,0,0,0,1,0,1,0
2024-02-13 18:00:00,39,19,6,448,0,7.1,3.1,0.2,0,0,0,0,0,1,0,0,1,0
2024-02-13 17:00:00,35,18,6,742,0,7.1,3.1,0.2,0,0,0,0,0,1,0,0,1,0
2024-02-26 12:00:00,32,13,6,674,0,11.1,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-26 19:00:00,32,20,6,278,0,11.1,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-17 14:00:00,30,15,6,1153,0,13.3,5.5,3.3,0,0,1,0,0,0,0,0,1,0
2024-02-05 08:00:00,26,9,7,353,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-21 18:00:00,29,19,6,426,0,8.0,1.9,1.5,0,0,0,0,0,0,1,0,1,0
2024-02-21 21:00:00,29,22,6,220,0,8.0,1.9,1.5,0,0,0,0,0,0,1,0,1,0
