Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Fri,2023/08/17 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,3,12,27,3573
Sat,2023/08/11 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,3,1360,3,3574
Fri,2023/08/17 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,1,956,8,3575
Sat,2023/08/11 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,2,555,27,3576
Fri,2023/08/17 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,1,88,5,3577
Sat,2023/08/11 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,2,667,16,3578
Fri,2023/08/17 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,0,365,31,3579
Sat,2023/08/11 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,2,1075,7,3580
Fri,2023/08/17 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,31,3,3581
Sat,2023/08/11 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,2,16,3,3582
Fri,2023/08/17 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,10,3,3583
Sat,2023/08/11 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,52,4,3584
Fri,2023/08/17 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,136,2,3585
Sat,2023/08/11 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,1,1311,3,3586
Sat,2023/08/18 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,4,757,18,3587
Sat,2023/08/18 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,4,356,9,3588
Sat,2023/08/18 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,4,593,4,3589
Sat,2023/08/18 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,3,512,29,3590
Sat,2023/08/18 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,3,831,17,3591
Sat,2023/08/18 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,3,328,5,3592
Sat,2023/08/18 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,3,519,1,3593
Sat,2023/08/18 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,3,249,1,3594
Sat,2023/08/18 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,1,444,9,3595
Sat,2023/08/11 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,26,1,3596
Sat,2023/08/11 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,0,28,2,3597
Sun,2023/08/12 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,20,723,99,3598
Sun,2023/08/12 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,8,789,20,3599
Sun,2023/08/12 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,8,574,13,3600
Sat,2023/08/04 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,18,967,1031,3601
Sat,2023/08/04 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,17,167,598,3602
Sat,2023/08/04 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,14,750,785,3603
Sat,2023/08/04 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,14,845,765,3604
Sat,2023/08/04 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,13,488,1929,3605
Sat,2023/08/04 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,11,937,1440,3606
Sat,2023/08/04 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,10,902,1788,3607
Sat,2023/08/04 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,9,596,1394,3608
Sat,2023/08/04 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,9,369,987,3609
Sat,2023/08/04 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,7,886,1493,3610
Sat,2023/08/04 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,5,931,1429,3611
Sat,2023/08/04 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,5,885,1237,3612
Sat,2023/08/04 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,4,424,965,3613
Sat,2023/08/04 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,3,601,1245,3614
Sat,2023/08/04 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,2,265,633,3615
Sat,2023/08/04 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,1,576,570,3616
Sat,2023/08/04 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,1,74,290,3617
Sat,2023/08/04 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,1,54,174,3618
Sat,2023/08/04 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,1,24,94,3619
Sat,2023/08/04 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,77,250,3620
Sat,2023/08/04 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,38,137,3621
Sat,2023/08/04 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,31,100,3622
Sat,2023/08/04 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,9,59,3623
Sun,2023/08/05 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,57,935,1762,3624
Sun,2023/08/05 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,54,1213,1986,3625
Sun,2023/08/05 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,40,800,1290,3626
Sun,2023/08/05 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,37,1049,1454,3627
Sun,2023/08/05 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,32,1245,1844,3628
Sun,2023/08/05 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,31,958,1705,3629
Sun,2023/08/05 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,29,1052,1893,3630
Sun,2023/08/05 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,28,830,1474,3631
Sun,2023/08/05 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,27,1067,1944,3632
Sun,2023/08/05 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,26,580,986,3633
Sun,2023/08/05 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,23,1227,1986,3634
Sun,2023/08/05 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,16,368,548,3635
Sun,2023/08/05 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,11,174,576,3636
Sun,2023/08/05 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,10,313,999,3637
Sun,2023/08/05 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,9,464,822,3638
Sun,2023/08/05 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,9,124,458,3639
Sun,2023/08/05 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,9,82,246,3640
Sun,2023/08/05 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,3,25,105,3641
Wed,2023/08/01 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,3,28,3642
Fri,2023/08/10 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,8,429,983,3643
Sun,2023/08/05 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,2,283,359,3644
Sun,2023/08/05 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,2,34,102,3645
Sun,2023/08/05 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,1,204,315,3646
Sun,2023/08/05 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,1,152,234,3647
Sun,2023/08/05 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,1,25,79,3648
Sun,2023/08/05 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,64,135,3649
Mon,2023/08/06 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,38,756,2132,3650
Mon,2023/08/06 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,31,422,1539,3651
Mon,2023/08/06 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,29,1175,1701,3652
Thu,2023/08/30 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,7,9,3653
Fri,2023/08/10 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,8,163,580,3654
Fri,2023/08/10 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,7,227,604,3655
Fri,2023/08/10 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,5,269,503,3656
Fri,2023/08/10 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,1,252,806,3657
Fri,2023/08/10 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,259,308,3658
Fri,2023/08/10 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,51,205,3659
Fri,2023/08/10 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,86,188,3660
Fri,2023/08/10 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,12,93,3661
Fri,2023/08/10 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,24,77,3662
Fri,2023/08/10 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,13,70,3663
Fri,2023/08/10 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,7,37,3664
Sat,2023/08/11 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,29,1799,1926,3665
Sat,2023/08/11 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,28,1658,2123,3666
Sat,2023/08/11 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,24,638,1481,3667
Sat,2023/08/11 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,23,1724,2182,3668
Sat,2023/08/11 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,15,1215,1565,3669
Sat,2023/08/11 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,14,1031,1869,3670
Sat,2023/08/11 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,14,2087,899,3671
Sat,2023/08/11 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,13,1861,2122,3672
Sat,2023/08/11 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,13,1549,1801,3673
Sat,2023/08/11 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,12,1339,873,3674
Sat,2023/08/11 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,11,1640,2168,3675
Sat,2023/08/11 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,11,661,671,3676
Sat,2023/08/11 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,8,507,1056,3677
Sat,2023/08/11 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,8,79,72,3678
Sat,2023/08/11 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,7,202,641,3679
Sat,2023/08/11 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,5,692,468,3680
Sat,2023/08/11 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,3,820,371,3681
Sat,2023/08/11 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,77,343,3682
Sat,2023/08/11 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,2,734,361,3683
Sat,2023/08/11 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,2,222,77,3684
Sat,2023/08/11 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,2,61,40,3685
Sat,2023/08/11 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,1,51,146,3686
Sat,2023/08/11 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,1,26,42,3687
Sat,2023/08/11 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,163,114,3688
Sun,2023/08/12 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,40,1238,2046,3689
Sun,2023/08/12 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,33,1056,2180,3690
Sun,2023/08/12 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,33,1044,1757,3691
Sun,2023/08/12 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,32,1124,2117,3692
Sun,2023/08/12 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,21,347,1018,3693
Sun,2023/08/12 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,19,684,1468,3694
Sun,2023/08/12 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,18,972,1700,3695
Sun,2023/08/12 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,18,1003,1637,3696
Sun,2023/08/12 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,17,1001,1907,3697
Sun,2023/08/12 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,16,830,2090,3698
Sun,2023/08/26 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,2,308,38,3699
Tue,2023/08/28 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,1,34,26,3700
Sun,2023/08/12 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,16,616,1345,3701
Sun,2023/08/12 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,9,139,559,3702
Sun,2023/08/12 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,9,93,406,3703
Sun,2023/08/12 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,8,639,1001,3704
Wed,2023/08/08 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,28,478,1925,3705
Mon,2023/08/06 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,27,772,1589,3706
Thu,2023/08/02 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,60,1419,2259,3707
Thu,2023/08/02 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,47,979,1624,3708
Wed,2023/08/08 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,25,859,2364,3709
Thu,2023/08/02 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,41,702,2164,3710
Wed,2023/08/08 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,23,722,1480,3711
Mon,2023/08/06 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,20,1488,1638,3712
Mon,2023/08/06 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,17,790,1101,3713
Thu,2023/08/30 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,85,52,3714
Mon,2023/08/06 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,17,520,999,3715
Thu,2023/08/30 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,19,22,3716
Mon,2023/08/06 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,14,1522,1799,3717
Tue,2023/07/31 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,28,764,1872,3718
Wed,2023/08/08 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,12,95,654,3719
Thu,2023/08/02 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,36,1307,1780,3720
Sun,2023/08/26 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,2,334,27,3721
Tue,2023/08/28 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,1,62,21,3722
Mon,2023/08/06 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,14,468,765,3723
Tue,2023/07/31 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,27,581,1910,3724
Wed,2023/08/08 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,11,589,1253,3725
Thu,2023/08/02 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,36,648,1740,3726
Sun,2023/08/26 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,2,399,18,3727
Tue,2023/08/28 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,51,25,3728
Mon,2023/08/06 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,14,135,563,3729
Tue,2023/07/31 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,27,1343,1760,3730
Wed,2023/08/08 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,9,437,936,3731
Thu,2023/08/02 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,30,1080,1709,3732
Sun,2023/08/26 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,20,29,3733
Tue,2023/08/28 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,0,241,8,3734
Mon,2023/08/06 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,13,308,492,3735
Tue,2023/07/31 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,23,857,1554,3736
Wed,2023/08/08 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,3,22,249,3737
Thu,2023/08/02 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,25,1152,1870,3738
Sun,2023/08/26 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,32,20,3739
Tue,2023/08/28 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,70,3,3740
Mon,2023/08/06 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,9,578,671,3741
Tue,2023/07/31 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,22,206,1127,3742
Wed,2023/08/08 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,1,288,586,3743
Thu,2023/08/02 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,25,993,1787,3744
Sun,2023/08/26 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,1,460,12,3745
Wed,2023/08/29 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,20,352,116,3746
Mon,2023/08/06 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,3,88,301,3747
Tue,2023/07/31 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,21,1015,1748,3748
Wed,2023/08/08 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,1,175,344,3749
Thu,2023/08/02 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,23,1184,2064,3750
Sun,2023/08/26 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,0,526,6,3751
Wed,2023/08/29 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,15,866,150,3752
Mon,2023/08/06 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,3,86,227,3753
Tue,2023/07/31 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,19,1206,2040,3754
Wed,2023/08/08 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,28,180,3755
Thu,2023/08/02 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,20,1139,1890,3756
Mon,2023/08/27 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,27,663,175,3757
Wed,2023/08/29 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,15,700,4,3758
Mon,2023/08/06 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,2,68,182,3759
Tue,2023/07/31 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,17,1293,1949,3760
Tue,2023/07/31 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,16,1359,2324,3761
Tue,2023/07/31 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,16,1163,2163,3762
Tue,2023/07/31 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,16,1158,1863,3763
Tue,2023/07/31 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,14,1007,2195,3764
Tue,2023/07/31 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,14,375,1505,3765
Tue,2023/07/31 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,10,222,954,3766
Tue,2023/07/31 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,9,1232,1962,3767
Tue,2023/07/31 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,6,418,1545,3768
Tue,2023/07/31 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,6,133,504,3769
Tue,2023/07/31 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,3,54,197,3770
Tue,2023/07/31 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,1,29,237,3771
Tue,2023/07/31 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,49,112,3772
Tue,2023/07/31 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,25,82,3773
Tue,2023/07/31 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,7,67,3774
Tue,2023/07/31 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,14,60,3775
Tue,2023/07/31 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,3,37,3776
Wed,2023/08/01 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,32,1101,2349,3777
Wed,2023/08/01 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,32,848,1872,3778
Wed,2023/08/01 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,24,1264,2135,3779
Wed,2023/08/01 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,24,967,2106,3780
Wed,2023/08/01 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,23,1715,804,3781
Wed,2023/08/01 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,21,555,1129,3782
Wed,2023/08/01 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,20,477,1163,3783
Wed,2023/08/01 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,18,712,2113,3784
Wed,2023/08/01 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,15,859,1542,3785
Wed,2023/08/01 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,15,1114,1300,3786
Wed,2023/08/01 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,14,1602,764,3787
Wed,2023/08/01 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,11,1384,870,3788
Wed,2023/08/01 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,10,611,1461,3789
Wed,2023/08/01 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,9,1214,714,3790
Wed,2023/08/01 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,4,144,379,3791
Wed,2023/08/01 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,3,485,826,3792
Wed,2023/08/01 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,2,297,566,3793
Wed,2023/08/01 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,108,280,3794
Wed,2023/08/01 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,56,170,3795
Wed,2023/08/01 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,35,119,3796
Wed,2023/08/01 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,28,83,3797
Wed,2023/08/01 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,8,52,3798
Wed,2023/08/01 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,17,51,3799
Thu,2023/08/02 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,17,357,1510,3800
Thu,2023/08/02 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,17,425,720,3801
Wed,2023/08/29 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,14,621,66,3802
Thu,2023/08/02 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,11,327,552,3803
Thu,2023/08/02 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,8,135,632,3804
Thu,2023/08/02 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,8,261,400,3805
Wed,2023/08/29 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,10,157,76,3806
Thu,2023/08/02 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,5,169,305,3807
Wed,2023/08/29 23:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,10,104,69,3808
Thu,2023/08/02 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,2,238,192,3809
Mon,2023/08/27 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,25,830,181,3810
Wed,2023/08/29 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,10,888,36,3811
Thu,2023/08/02 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,1,39,236,3812
Mon,2023/08/27 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,19,581,130,3813
Wed,2023/08/29 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,10,888,17,3814
Wed,2023/08/29 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,9,423,94,3815
Wed,2023/08/29 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,8,794,3,3816
Wed,2023/08/29 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,6,704,13,3817
Wed,2023/08/29 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,6,322,12,3818
Wed,2023/08/29 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,5,248,40,3819
Wed,2023/08/29 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,5,299,5,3820
Wed,2023/08/29 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,4,21,28,3821
Wed,2023/08/29 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,4,604,6,3822
Wed,2023/08/29 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,3,37,36,3823
Wed,2023/08/29 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,3,627,9,3824
Wed,2023/08/29 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,184,59,3825
