Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Fri,2023/12/01 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,58,4,264
Fri,2023/12/01 00:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,8,3,265
Fri,2023/12/01 00:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,6,3,266
Fri,2023/12/01 00:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,9,2,267
Fri,2023/12/01 00:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,46,1,268
Fri,2023/12/01 00:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,26,1,269
Sat,2023/12/02 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,33,180,803,270
Sat,2023/12/02 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,31,423,1071,271
Sat,2023/12/02 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,31,463,907,272
Sat,2023/12/02 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,25,427,1013,273
Sat,2023/12/02 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,24,49,444,274
Sat,2023/12/02 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,16,838,1243,275
Sat,2023/12/02 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,13,1706,45,276
Sat,2023/12/02 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,12,550,1040,277
Sat,2023/12/02 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,12,221,872,278
Sat,2023/12/02 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,12,116,471,279
Sat,2023/12/02 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,12,1031,83,280
Sat,2023/12/02 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,11,384,984,281
Sat,2023/12/02 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,10,2322,27,282
Sat,2023/12/02 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,10,3094,6,283
Sat,2023/12/02 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,9,502,973,284
Sat,2023/12/02 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,9,44,289,285
Sat,2023/12/02 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,9,2238,7,286
Sat,2023/12/02 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,8,279,343,287
Sat,2023/12/02 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,8,1040,304,288
Sat,2023/12/02 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,8,1358,227,289
Sat,2023/12/02 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,8,2600,28,290
Sat,2023/12/02 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,8,4376,25,291
Sat,2023/12/02 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,8,3824,17,292
Sat,2023/12/02 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,8,864,3,293
Sat,2023/12/02 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,7,517,893,294
Sat,2023/12/02 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,7,1346,79,295
Sat,2023/12/02 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,7,1092,68,296
Sat,2023/12/02 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,6,625,660,297
Sat,2023/12/02 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,6,176,623,298
Sat,2023/12/02 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,6,916,338,299
Sat,2023/12/02 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,6,1443,246,300
Sat,2023/12/02 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,2,449,521,301
Sat,2023/12/02 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,2,164,464,302
Sat,2023/12/02 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,2,800,436,303
Sat,2023/12/02 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,2,846,378,304
Sat,2023/12/02 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,2,1025,358,305
Sat,2023/12/02 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,2,535,297,306
Sat,2023/12/02 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,2,287,287,307
Sat,2023/12/02 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,2,22,211,308
Sat,2023/12/02 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,2,604,43,309
Sat,2023/12/02 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,2,976,42,310
Sat,2023/12/02 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,2,567,31,311
Sat,2023/12/02 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,2,41,30,312
Sat,2023/12/02 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,2,1708,0,313
Sat,2023/12/02 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,1,1261,1619,314
Sat,2023/12/02 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,1,339,1456,315
Sat,2023/12/02 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,1,350,950,316
Sat,2023/12/02 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,1,485,894,317
Sat,2023/12/02 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,1,844,816,318
Sat,2023/12/02 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,1372,794,319
Sat,2023/12/02 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,1,410,751,320
Sat,2023/12/02 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,1,348,680,321
Sat,2023/12/02 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,1,798,641,322
Sat,2023/12/02 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,1,167,603,323
Sat,2023/12/02 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,1,95,528,324
Sat,2023/12/02 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,1,175,522,325
Sat,2023/12/02 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,1,86,508,326
Sat,2023/12/02 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,1,169,450,327
Sat,2023/12/02 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,1,304,400,328
Sat,2023/12/02 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,1,987,331,329
Sat,2023/12/02 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,1,75,225,330
Sat,2023/12/02 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,1,122,204,331
Sat,2023/12/02 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,1,72,129,332
Sat,2023/12/02 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,1,68,120,333
Sat,2023/12/02 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,1,1998,109,334
Sat,2023/12/02 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,1,680,86,335
Sat,2023/12/02 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,1,666,82,336
Sat,2023/12/02 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,337,82,337
Sat,2023/12/02 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,1,208,82,338
Sat,2023/12/02 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,1,356,79,339
Sat,2023/12/02 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,1,204,78,340
Sat,2023/12/02 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,1,28,51,341
Sat,2023/12/02 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,494,43,342
Sat,2023/12/02 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,1,788,32,343
Sat,2023/12/02 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,19,21,344
Sat,2023/12/02 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,0,987,1404,345
Sat,2023/12/02 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,0,228,741,346
Sat,2023/12/02 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,0,358,729,347
Sat,2023/12/02 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,0,979,260,348
Sat,2023/12/02 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,0,13,244,349
Sat,2023/12/02 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,18,241,350
Fri,2023/12/01 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,5,469,2092,351
Fri,2023/12/01 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,5,606,2034,352
Fri,2023/12/01 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,5,458,2001,353
Fri,2023/12/01 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,5,801,1992,354
Fri,2023/12/01 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,5,451,1965,355
Fri,2023/12/01 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,5,553,1592,356
Fri,2023/12/01 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,5,100,756,357
Fri,2023/12/01 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,5,855,53,358
Fri,2023/12/01 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,5,1041,33,359
Fri,2023/12/01 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,5,1563,12,360
Fri,2023/12/01 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,4,627,1806,361
Fri,2023/12/01 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,4,232,878,362
Fri,2023/12/01 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,4,49,379,363
Fri,2023/12/01 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,59,299,364
Fri,2023/12/01 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,4,852,223,365
Fri,2023/12/01 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,4,338,218,366
Fri,2023/12/01 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,4,401,210,367
Fri,2023/12/01 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,4,2651,110,368
Fri,2023/12/01 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,4,108,86,369
Fri,2023/12/01 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,4,1862,38,370
Fri,2023/12/01 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,4,1425,34,371
Fri,2023/12/01 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,3,511,2034,372
Fri,2023/12/01 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,3,1339,1907,373
Fri,2023/12/01 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,3,479,1859,374
Fri,2023/12/01 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,3,1022,1773,375
Fri,2023/12/01 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,3,665,1697,376
Fri,2023/12/01 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,3,113,1282,377
Fri,2023/12/01 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,3,55,570,378
Fri,2023/12/01 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,3,521,247,379
Fri,2023/12/01 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,3,960,178,380
Fri,2023/12/01 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,3,1085,71,381
Fri,2023/12/01 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,3,150,54,382
Fri,2023/12/01 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,3,2544,14,383
Fri,2023/12/01 00:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,3,53,8,384
Fri,2023/12/01 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,2,347,2119,385
Fri,2023/12/01 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,2,630,1838,386
Fri,2023/12/01 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,2,609,1294,387
Fri,2023/12/01 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,2,655,979,388
Fri,2023/12/01 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,2,516,836,389
Fri,2023/12/01 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,2,141,795,390
Fri,2023/12/01 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,2,497,692,391
Fri,2023/12/01 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,2,248,231,392
Fri,2023/12/01 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,2,1040,221,393
Fri,2023/12/01 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,2,30,209,394
Fri,2023/12/01 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,2,429,174,395
Fri,2023/12/01 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,2,309,44,396
Fri,2023/12/01 00:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,2,1437,24,397
Fri,2023/12/01 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,2,225,20,398
Fri,2023/12/01 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,1,499,1670,399
Fri,2023/12/01 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,1,83,1247,400
Mon,2023/12/04 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,6,146,434,401
Mon,2023/12/04 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,6,34,261,402
Mon,2023/12/04 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,6,2360,23,403
Mon,2023/12/04 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,5,213,832,404
Mon,2023/12/04 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,5,169,829,405
Mon,2023/12/04 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,5,2235,133,406
Mon,2023/12/04 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,5,1683,53,407
Mon,2023/12/04 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,4,158,802,408
Mon,2023/12/04 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,4,1693,112,409
Mon,2023/12/04 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,4,731,70,410
Mon,2023/12/04 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,4,1472,12,411
Mon,2023/12/04 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,4,116,10,412
Mon,2023/12/04 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,3,575,1908,413
Mon,2023/12/04 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,3,680,916,414
Mon,2023/12/04 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,3,187,879,415
Mon,2023/12/04 00:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,101,111,416
Mon,2023/12/04 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,3,27,689,417
Mon,2023/12/04 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,3,59,629,418
Mon,2023/12/04 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,11,198,419
Mon,2023/12/04 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,3,934,188,420
Sun,2023/12/03 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,5,156,399,421
Mon,2023/12/04 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,3,26,152,422
Mon,2023/12/04 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,3,547,63,423
Mon,2023/12/04 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,3,37,40,424
Mon,2023/12/04 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,3,19,2,425
Mon,2023/12/04 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,3,39,1,426
Mon,2023/12/04 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,2,421,1378,427
Mon,2023/12/04 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,2,180,806,428
Mon,2023/12/04 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,2,102,736,429
Mon,2023/12/04 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,2,140,695,430
Mon,2023/12/04 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,2,174,665,431
Mon,2023/12/04 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,2,1153,462,432
Mon,2023/12/04 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,2,412,447,433
Mon,2023/12/04 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,2,116,360,434
Mon,2023/12/04 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,2,82,278,435
Mon,2023/12/04 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,2,123,248,436
Mon,2023/12/04 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,2,75,239,437
Mon,2023/12/04 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,2,68,176,438
Mon,2023/12/04 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,2,416,138,439
Mon,2023/12/04 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,2,643,122,440
Mon,2023/12/04 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,2,427,70,441
Mon,2023/12/04 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,2,121,48,442
Mon,2023/12/04 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,2,483,38,443
Mon,2023/12/04 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,2,1109,21,444
Mon,2023/12/04 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,2,37,0,445
Mon,2023/12/04 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,2,20,0,446
Mon,2023/12/04 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,1,572,1509,447
Mon,2023/12/04 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,1,221,1140,448
Mon,2023/12/04 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,1,174,904,449
Mon,2023/12/04 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,1,197,890,450
Mon,2023/12/04 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,1,323,825,451
Mon,2023/12/04 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,1,66,752,452
Mon,2023/12/04 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,69,83,453
Mon,2023/12/04 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,56,81,454
Mon,2023/12/04 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,25,75,455
Mon,2023/12/04 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,0,26,69,456
Mon,2023/12/04 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,1,69,457
Mon,2023/12/04 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,2,57,458
Mon,2023/12/04 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,26,56,459
Mon,2023/12/04 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,11,51,460
Mon,2023/12/04 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,0,50,461
Mon,2023/12/04 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,4,48,462
Mon,2023/12/04 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,0,68,45,463
Mon,2023/12/04 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,0,13,38,464
Mon,2023/12/04 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,5,34,465
Mon,2023/12/04 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,22,33,466
Mon,2023/12/04 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,0,98,30,467
Mon,2023/12/04 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,0,88,30,468
Mon,2023/12/04 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,12,24,469
Mon,2023/12/04 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,0,227,23,470
Sun,2023/12/03 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,20,285,471
Mon,2023/12/04 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,11,21,472
Sun,2023/12/03 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,56,119,473
Sun,2023/12/03 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,5,739,187,474
Mon,2023/12/04 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,15,20,475
Sun,2023/12/03 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,242,118,476
Sun,2023/12/03 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,5,421,168,477
Mon,2023/12/04 00:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,61,17,478
Sun,2023/12/03 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,72,114,479
Sun,2023/12/03 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,4,509,1023,480
Mon,2023/12/04 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,31,16,481
Sun,2023/12/03 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,83,112,482
Sun,2023/12/03 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,4,380,753,483
Sun,2023/12/03 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,4,162,473,484
Sun,2023/12/03 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,4,119,455,485
Sun,2023/12/03 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,4,156,409,486
Sun,2023/12/03 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,4,49,325,487
Sun,2023/12/03 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,4,80,67,488
Sun,2023/12/03 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,4,2131,45,489
Sun,2023/12/03 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,4,196,27,490
Sun,2023/12/03 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,3,726,1767,491
Sun,2023/12/03 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,3,440,1022,492
Sun,2023/12/03 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,3,373,653,493
Sun,2023/12/03 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,3,255,507,494
Sun,2023/12/03 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,3,685,204,495
Sun,2023/12/03 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,3,112,155,496
Sun,2023/12/03 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,3,134,94,497
Sun,2023/12/03 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,3,11,89,498
Sun,2023/12/03 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,3,1584,40,499
Sun,2023/12/03 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,3,128,18,500
Sun,2023/12/03 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,2,683,1531,501
Sun,2023/12/03 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,2,700,1464,502
Sun,2023/12/03 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,2,638,1080,503
Sun,2023/12/03 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,2,234,818,504
Sun,2023/12/03 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,2,343,655,505
Sun,2023/12/03 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,2,65,504,506
Sun,2023/12/03 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,2,319,318,507
Sun,2023/12/03 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,2,284,309,508
Sun,2023/12/03 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,2,41,287,509
Sun,2023/12/03 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,2,720,286,510
Sun,2023/12/03 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,2,584,270,511
Sun,2023/12/03 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,2,43,257,512
Sun,2023/12/03 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,2,39,252,513
Sun,2023/12/03 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,2,111,238,514
Sun,2023/12/03 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,2,95,208,515
Sun,2023/12/03 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,2,161,200,516
Sun,2023/12/03 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,2,431,163,517
Sun,2023/12/03 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,2,622,153,518
Sun,2023/12/03 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,2,14,135,519
Sun,2023/12/03 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,2,165,100,520
Sun,2023/12/03 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,2,1576,89,521
Sun,2023/12/03 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,2,70,72,522
Sun,2023/12/03 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,2,1125,50,523
Sun,2023/12/03 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,2,481,34,524
Sun,2023/12/03 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,2,383,17,525
Sun,2023/12/03 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,1,579,1172,526
Sun,2023/12/03 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,1,436,910,527
