Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Thu,2023/10/25 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,12,716,258,4562
Thu,2023/10/25 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,12,2737,17,4563
Thu,2023/10/25 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,12,2380,14,4564
Thu,2023/10/25 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,11,723,836,4565
Thu,2023/10/25 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,11,1836,223,4566
Thu,2023/10/25 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,10,1113,2260,4567
Thu,2023/10/25 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,10,295,642,4568
Thu,2023/10/25 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,10,2025,10,4569
Thu,2023/10/25 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,9,862,2473,4570
Thu,2023/10/25 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,9,548,2222,4571
Thu,2023/10/25 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,9,558,1691,4572
Thu,2023/10/25 23:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,9,39,1127,4573
Thu,2023/10/25 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,8,808,2020,4574
Thu,2023/10/25 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,8,1286,95,4575
Thu,2023/10/25 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,8,1415,40,4576
Thu,2023/10/25 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,8,1062,13,4577
Thu,2023/10/25 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,7,34,293,4578
Thu,2023/10/25 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,7,1693,12,4579
Thu,2023/10/25 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,7,1845,5,4580
Thu,2023/10/25 23:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,6,59,1400,4581
Thu,2023/10/25 23:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,6,28,580,4582
Thu,2023/10/25 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,6,1144,551,4583
Thu,2023/10/25 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,6,1067,7,4584
Thu,2023/10/25 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,6,647,7,4585
Thu,2023/10/25 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,5,579,1430,4586
Thu,2023/10/25 23:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,5,59,1259,4587
Thu,2023/10/25 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,5,186,839,4588
Thu,2023/10/25 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,5,33,690,4589
Thu,2023/10/25 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,5,1258,494,4590
Thu,2023/10/25 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,5,262,49,4591
Thu,2023/10/25 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,5,666,12,4592
Thu,2023/10/25 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,4,393,1105,4593
Thu,2023/10/25 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,4,1140,682,4594
Thu,2023/10/25 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,4,198,500,4595
Thu,2023/10/25 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,1017,427,4596
Thu,2023/10/25 23:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,4,56,249,4597
Thu,2023/10/25 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,4,217,153,4598
Thu,2023/10/25 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,4,1490,116,4599
Thu,2023/10/25 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,4,436,79,4600
Wed,2023/10/24 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,10,21,4601
Wed,2023/10/24 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,4,19,4602
Wed,2023/10/24 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,0,318,16,4603
Wed,2023/10/24 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,0,137,14,4604
Wed,2023/10/24 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,0,186,12,4605
Wed,2023/10/24 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,0,70,9,4606
Wed,2023/10/24 23:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,30,8,4607
Wed,2023/10/24 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,0,474,7,4608
Wed,2023/10/24 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,0,261,7,4609
Wed,2023/10/24 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,43,7,4610
Wed,2023/10/24 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,27,7,4611
Wed,2023/10/24 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,0,118,5,4612
Wed,2023/10/24 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,77,5,4613
Wed,2023/10/24 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,12,5,4614
Wed,2023/10/24 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,0,43,3,4615
Wed,2023/10/24 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,7,3,4616
Wed,2023/10/24 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,0,222,2,4617
Wed,2023/10/24 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,115,2,4618
Wed,2023/10/24 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,59,2,4619
Wed,2023/10/24 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,10,2,4620
Wed,2023/10/24 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,8,1,4621
Wed,2023/10/24 23:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,15,0,4622
Wed,2023/10/24 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,9,0,4623
Wed,2023/10/24 23:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,9,0,4624
Wed,2023/10/24 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,5,0,4625
Thu,2023/10/25 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,54,233,1990,4626
Thu,2023/10/25 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,45,323,1463,4627
Thu,2023/10/25 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,34,56,1322,4628
Thu,2023/10/25 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,33,36,869,4629
Thu,2023/10/25 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,30,146,976,4630
Thu,2023/10/25 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,28,893,1828,4631
Thu,2023/10/25 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,28,116,1132,4632
Thu,2023/10/25 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,26,314,1418,4633
Thu,2023/10/25 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,25,255,1299,4634
Thu,2023/10/25 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,24,929,2148,4635
Thu,2023/10/25 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,23,1138,218,4636
Thu,2023/10/25 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,21,1059,1979,4637
Thu,2023/10/25 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,21,473,1126,4638
Thu,2023/10/25 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,21,2719,21,4639
Thu,2023/10/25 23:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,18,59,1946,4640
Thu,2023/10/25 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,18,1968,19,4641
Thu,2023/10/25 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,17,794,2143,4642
Thu,2023/10/25 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,17,1126,2064,4643
Thu,2023/10/25 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,17,1043,1799,4644
Thu,2023/10/25 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,17,737,1778,4645
Thu,2023/10/25 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,16,784,1927,4646
Thu,2023/10/25 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,16,487,13,4647
Thu,2023/10/25 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,15,963,2656,4648
Thu,2023/10/25 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,15,1267,2066,4649
Thu,2023/10/25 23:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,15,51,1782,4650
Wed,2023/10/24 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,22,695,1913,4651
Wed,2023/10/24 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,20,115,842,4652
Wed,2023/10/24 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,20,1728,28,4653
Wed,2023/10/24 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,19,2387,12,4654
Wed,2023/10/24 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,19,1944,7,4655
Wed,2023/10/24 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,18,767,1877,4656
Wed,2023/10/24 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,17,1053,2463,4657
Wed,2023/10/24 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,17,1277,2030,4658
Wed,2023/10/24 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,16,1356,2296,4659
Wed,2023/10/24 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,16,1326,2091,4660
Wed,2023/10/24 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,16,1149,2021,4661
Wed,2023/10/24 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,16,980,1971,4662
Wed,2023/10/24 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,16,1664,28,4663
Wed,2023/10/24 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,15,1358,2267,4664
Wed,2023/10/24 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,15,829,2015,4665
Wed,2023/10/24 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,15,73,787,4666
Wed,2023/10/24 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,15,2490,20,4667
Wed,2023/10/24 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,14,828,1999,4668
Wed,2023/10/24 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,14,2072,18,4669
Wed,2023/10/24 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,14,1389,8,4670
Wed,2023/10/24 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,13,758,2352,4671
Wed,2023/10/24 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,13,1302,2208,4672
Wed,2023/10/24 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,13,934,1977,4673
Wed,2023/10/24 23:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,13,87,638,4674
Wed,2023/10/24 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,13,591,81,4675
Wed,2023/10/24 23:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,12,61,302,4676
Wed,2023/10/24 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,12,1277,9,4677
Wed,2023/10/24 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,11,51,704,4678
Wed,2023/10/24 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,11,328,626,4679
Wed,2023/10/24 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,11,102,30,4680
Wed,2023/10/24 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,11,995,16,4681
Wed,2023/10/24 23:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,10,71,489,4682
Wed,2023/10/24 23:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,10,100,218,4683
Wed,2023/10/24 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,10,1040,19,4684
Wed,2023/10/24 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,10,745,11,4685
Wed,2023/10/24 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,9,167,898,4686
Wed,2023/10/24 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,9,515,208,4687
Wed,2023/10/24 23:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,9,51,123,4688
Wed,2023/10/24 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,9,753,112,4689
Wed,2023/10/24 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,8,742,2378,4690
Wed,2023/10/24 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,8,43,280,4691
Wed,2023/10/24 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,8,1669,124,4692
Wed,2023/10/24 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,7,694,1795,4693
Wed,2023/10/24 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,7,23,878,4694
Wed,2023/10/24 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,7,384,21,4695
Wed,2023/10/24 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,7,509,10,4696
Wed,2023/10/24 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,6,392,1095,4697
Wed,2023/10/24 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,6,1548,541,4698
Wed,2023/10/24 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,6,1345,486,4699
Wed,2023/10/24 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,6,22,446,4700
Thu,2023/10/25 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,1,21,76,4701
Thu,2023/10/25 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,10,68,4702
Thu,2023/10/25 23:00:00+00,3:00 AM-4:00 AM,Camera 332 Waterfront,1,2,62,4703
Thu,2023/10/25 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,9,52,4704
Thu,2023/10/25 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,1,110,40,4705
Thu,2023/10/25 23:00:00+00,1:00 AM-2:00 AM,Camera 332 Waterfront,1,2,38,4706
Thu,2023/10/25 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,1,256,19,4707
Thu,2023/10/25 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,1,190,17,4708
Thu,2023/10/25 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,1,151,15,4709
Thu,2023/10/25 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,1,24,12,4710
Thu,2023/10/25 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,168,9,4711
Thu,2023/10/25 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,1,91,7,4712
Thu,2023/10/25 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,1,26,6,4713
Thu,2023/10/25 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,172,2,4714
Thu,2023/10/25 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,56,2,4715
Thu,2023/10/25 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,18,1,4716
Thu,2023/10/25 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,21,0,4717
Thu,2023/10/25 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,0,436,1761,4718
Thu,2023/10/25 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,0,87,1040,4719
Thu,2023/10/25 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,240,538,4720
Thu,2023/10/25 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,0,1526,504,4721
Thu,2023/10/25 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,216,435,4722
Thu,2023/10/25 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,13,264,4723
Thu,2023/10/25 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,0,17,171,4724
Thu,2023/10/25 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,12,159,4725
Thu,2023/10/25 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,38,158,4726
Thu,2023/10/25 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,146,147,4727
Thu,2023/10/25 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,105,86,4728
Thu,2023/10/25 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,82,71,4729
Thu,2023/10/25 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,7,71,4730
Thu,2023/10/25 23:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,3,67,4731
Thu,2023/10/25 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,125,64,4732
Thu,2023/10/25 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,7,62,4733
Thu,2023/10/25 23:00:00+00,12:00 AM-1:00 AM,Camera 332 Waterfront,0,21,61,4734
Thu,2023/10/25 23:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,6,59,4735
Thu,2023/10/25 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,462,58,4736
Thu,2023/10/25 23:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,0,58,4737
Thu,2023/10/25 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,44,57,4738
Thu,2023/10/25 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,20,56,4739
Thu,2023/10/25 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,242,46,4740
Thu,2023/10/25 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,45,25,4741
Thu,2023/10/25 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,0,87,18,4742
Thu,2023/10/25 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,26,15,4743
Thu,2023/10/25 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,109,14,4744
Thu,2023/10/25 23:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,0,14,12,4745
Thu,2023/10/25 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,13,12,4746
Thu,2023/10/25 23:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,1,10,4747
Thu,2023/10/25 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,0,211,9,4748
Thu,2023/10/25 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,0,41,9,4749
Thu,2023/10/25 23:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,12,8,4750
Wed,2023/10/24 23:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,6,89,402,4751
Wed,2023/10/24 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,6,425,184,4752
Wed,2023/10/24 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,6,490,167,4753
Wed,2023/10/24 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,6,2394,119,4754
Wed,2023/10/24 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,6,1044,10,4755
Wed,2023/10/24 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,5,636,1653,4756
Wed,2023/10/24 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,5,439,1405,4757
Wed,2023/10/24 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,5,51,420,4758
Wed,2023/10/24 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,5,865,354,4759
Wed,2023/10/24 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,5,683,17,4760
Wed,2023/10/24 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,5,553,7,4761
Wed,2023/10/24 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,4,293,928,4762
Wed,2023/10/24 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,4,163,570,4763
Wed,2023/10/24 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,4,1428,541,4764
Wed,2023/10/24 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,4,1045,406,4765
Wed,2023/10/24 23:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,4,51,398,4766
Wed,2023/10/24 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,700,359,4767
Wed,2023/10/24 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,4,60,286,4768
Wed,2023/10/24 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,4,113,199,4769
Wed,2023/10/24 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,4,26,171,4770
Wed,2023/10/24 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,4,136,15,4771
Wed,2023/10/24 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,4,517,14,4772
Wed,2023/10/24 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,4,407,9,4773
Wed,2023/10/24 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,4,1077,5,4774
Wed,2023/10/24 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,3,560,1883,4775
Wed,2023/10/24 23:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,3,67,727,4776
Wed,2023/10/24 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,3,29,178,4777
Wed,2023/10/24 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,3,53,152,4778
Wed,2023/10/24 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,3,36,142,4779
Wed,2023/10/24 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,3,62,127,4780
Wed,2023/10/24 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,3,36,28,4781
Wed,2023/10/24 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,3,12,18,4782
Wed,2023/10/24 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,3,716,10,4783
Wed,2023/10/24 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,3,444,9,4784
Wed,2023/10/24 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,3,23,2,4785
Wed,2023/10/24 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,2,384,1468,4786
Wed,2023/10/24 23:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,2,58,414,4787
Wed,2023/10/24 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,2,4,183,4788
Wed,2023/10/24 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,2,130,29,4789
Wed,2023/10/24 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,2,208,18,4790
Wed,2023/10/24 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,2,150,10,4791
Wed,2023/10/24 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,2,501,9,4792
Wed,2023/10/24 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,2,950,7,4793
Wed,2023/10/24 23:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,2,118,6,4794
Wed,2023/10/24 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,2,665,5,4795
Wed,2023/10/24 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,1,90,615,4796
Wed,2023/10/24 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,197,584,4797
Wed,2023/10/24 23:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,1,116,505,4798
Wed,2023/10/24 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,1,517,284,4799
Wed,2023/10/24 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,1,110,253,4800
Fri,2023/10/26 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,197,5,4801
Fri,2023/10/26 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,53,3,4802
Fri,2023/10/26 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,24,2,4803
Fri,2023/10/26 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,21,0,4804
Fri,2023/10/26 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,172,991,4805
Fri,2023/10/26 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,77,989,4806
Fri,2023/10/26 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,325,734,4807
Fri,2023/10/26 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,0,694,463,4808
Fri,2023/10/26 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,95,445,4809
Fri,2023/10/26 23:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,0,36,381,4810
Fri,2023/10/26 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,47,215,4811
Fri,2023/10/26 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,371,187,4812
Fri,2023/10/26 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,62,179,4813
Fri,2023/10/26 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,326,172,4814
Fri,2023/10/26 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,337,165,4815
Fri,2023/10/26 23:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,2,159,4816
Fri,2023/10/26 23:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,0,56,135,4817
Fri,2023/10/26 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,160,118,4818
Fri,2023/10/26 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,33,108,4819
